Chl,Chl_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.5409506647854115,0.2926276217317787,2004,04-790,2004-05-15,8,9,0,0,2,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-790,2004-05-19,9,10,0,0,2,0.5090304
0.4666591533723983,0.21777076542624357,2005,05-111,2005-05-05,1,2,0,0,6,0.04440333
0.4666591533723983,0.21777076542624357,2005,05-111,2005-05-12,2,3,0,0,6,0.04440333
0.4666591533723983,0.21777076542624357,2005,05-111,2005-05-19,3,4,0,0,6,0.04440333
0.44651000918367345,0.19937118830120415,2005,05-111,2005-05-26,4,5,0,0,6,0.04440333
0.44651000918367345,0.19937118830120415,2005,05-111,2005-06-02,5,6,0,0,6,0.04440333
0.44651000918367345,0.19937118830120415,2005,05-111,2005-06-09,6,7,0,0,6,0.04440333
0.44651000918367345,0.19937118830120415,2005,05-111,2005-06-16,7,8,0,0,6,0.04440333
0.304920430909091,0.09297646918578573,2005,05-111,2005-06-23,8,9,0,0,6,0.04440333
0.304920430909091,0.09297646918578573,2005,05-111,2005-06-27,9,10,0,0,6,0.04440333
0.5372647151468037,0.28865337414177616,2013,13-739,2013-03-23,1,2,0,0,0,0.3746518
0.5372647151468037,0.28865337414177616,2013,13-739,2013-03-30,2,3,0,0,0,0.3746518
0.6222951007715146,0.3872511924442295,2013,13-739,2013-04-06,3,4,0,0,0,0.3746518
0.5864199974171755,0.34388841337076015,2013,13-739,2013-04-13,4,5,0,1,0,0.3746518
0.5864199974171755,0.34388841337076015,2013,13-739,2013-04-20,5,6,1,0,0,0.3746518
0.540981411040539,0.2926608870914126,2013,13-739,2013-04-27,6,7,1,0,0,0.3746518
0.540981411040539,0.2926608870914126,2013,13-739,2013-05-04,7,8,1,0,0,0.3746518
0.5338036188348457,0.2849463034811773,2013,13-739,2013-05-11,8,9,1,0,0,0.3746518
0.45520862758933434,0.2072148946317653,2013,13-739,2013-05-15,9,10,1,1,0,0.3746518
0.870756937815976,0.7582176447546555,2006,06-788,2006-03-17,1,2,0,0,4,0.7574305
0.870756937815976,0.7582176447546555,2006,06-788,2006-03-24,2,3,0,0,4,0.7574305
0.870756937815976,0.7582176447546555,2006,06-788,2006-03-31,3,4,0,0,4,0.7574305
0.870756937815976,0.7582176447546555,2006,06-788,2006-04-07,4,5,0,0,4,0.7574305
0.870756937815976,0.7582176447546555,2006,06-788,2006-04-14,5,6,0,0,4,0.7574305
0.9419394031992855,0.8872498392994261,2006,06-788,2006-04-21,6,7,0,0,4,0.7574305
0.9419394031992855,0.8872498392994261,2006,06-788,2006-04-28,7,8,0,0,4,0.7574305
0.9419394031992855,0.8872498392994261,2006,06-788,2006-05-05,8,9,0,0,4,0.7574305
0.9419394031992855,0.8872498392994261,2006,06-788,2006-05-09,9,10,0,0,4,0.7574305
0.44651000918367345,0.19937118830120415,2005,05-637,2005-06-07,1,2,0,0,7,0.4024052
0.44651000918367345,0.19937118830120415,2005,05-637,2005-06-14,2,3,0,0,7,0.4024052
0.304920430909091,0.09297646918578573,2005,05-637,2005-06-21,3,4,0,0,7,0.4024052
0.304920430909091,0.09297646918578573,2005,05-637,2005-06-28,4,5,0,0,7,0.4024052
0.304920430909091,0.09297646918578573,2005,05-637,2005-07-05,5,6,0,0,7,0.4024052
0.18987494414893602,0.036052494415561576,2005,05-637,2005-07-12,6,7,0,1,7,0.4024052
0.18987494414893602,0.036052494415561576,2005,05-637,2005-07-19,7,8,1,0,7,0.4024052
0.18987494414893602,0.036052494415561576,2005,05-637,2005-07-26,8,9,1,0,7,0.4024052
0.18987494414893602,0.036052494415561576,2005,05-637,2005-07-30,9,10,1,1,7,0.4024052
0.7098788251503159,0.5039279463967927,2004,04-205,2004-03-29,1,2,0,0,8,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-205,2004-04-05,2,3,0,0,8,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-205,2004-04-12,3,4,0,0,8,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-205,2004-04-19,4,5,0,0,8,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-205,2004-04-26,5,6,0,0,8,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-205,2004-05-03,6,7,0,0,8,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-205,2004-05-10,7,8,0,0,8,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-205,2004-05-17,8,9,0,0,8,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-205,2004-05-21,9,10,0,0,8,0.3864068
0.5372647151468037,0.28865337414177616,2013,13-135,2013-03-28,1,2,0,0,4,0.3895079
0.6222951007715146,0.3872511924442295,2013,13-135,2013-04-04,2,3,0,0,4,0.3895079
0.5864199974171755,0.34388841337076015,2013,13-135,2013-04-11,3,4,0,0,4,0.3895079
0.5864199974171755,0.34388841337076015,2013,13-135,2013-04-18,4,5,0,0,4,0.3895079
0.540981411040539,0.2926608870914126,2013,13-135,2013-04-25,5,6,0,0,4,0.3895079
0.540981411040539,0.2926608870914126,2013,13-135,2013-05-02,6,7,0,0,4,0.3895079
0.5338036188348457,0.2849463034811773,2013,13-135,2013-05-09,7,8,0,0,4,0.3895079
0.45520862758933434,0.2072148946317653,2013,13-135,2013-05-16,8,9,0,0,4,0.3895079
0.45520862758933434,0.2072148946317653,2013,13-135,2013-05-20,9,10,0,0,4,0.3895079
0.870756937815976,0.7582176447546555,2006,06-326,2006-03-16,1,2,0,0,11,0.7157239
0.870756937815976,0.7582176447546555,2006,06-326,2006-03-23,2,3,0,0,11,0.7157239
0.870756937815976,0.7582176447546555,2006,06-326,2006-03-30,3,4,0,0,11,0.7157239
0.870756937815976,0.7582176447546555,2006,06-326,2006-04-06,4,5,0,0,11,0.7157239
0.870756937815976,0.7582176447546555,2006,06-326,2006-04-13,5,6,0,0,11,0.7157239
0.9419394031992855,0.8872498392994261,2006,06-326,2006-04-20,6,7,0,0,11,0.7157239
0.9419394031992855,0.8872498392994261,2006,06-326,2006-04-27,7,8,0,0,11,0.7157239
0.9419394031992855,0.8872498392994261,2006,06-326,2006-05-04,8,9,0,0,11,0.7157239
0.9419394031992855,0.8872498392994261,2006,06-326,2006-05-08,9,10,0,0,11,0.7157239
0.870756937815976,0.7582176447546555,2006,06-776,2006-03-09,1,2,0,0,3,0.7238734
0.870756937815976,0.7582176447546555,2006,06-776,2006-03-16,2,3,0,0,3,0.7238734
0.870756937815976,0.7582176447546555,2006,06-776,2006-03-23,3,4,0,0,3,0.7238734
0.870756937815976,0.7582176447546555,2006,06-776,2006-03-30,4,5,0,0,3,0.7238734
0.870756937815976,0.7582176447546555,2006,06-776,2006-04-06,5,6,0,0,3,0.7238734
0.870756937815976,0.7582176447546555,2006,06-776,2006-04-13,6,7,0,0,3,0.7238734
0.9419394031992855,0.8872498392994261,2006,06-776,2006-04-20,7,8,0,0,3,0.7238734
0.9419394031992855,0.8872498392994261,2006,06-776,2006-04-27,8,9,0,0,3,0.7238734
0.9419394031992855,0.8872498392994261,2006,06-776,2006-05-01,9,10,0,0,3,0.7238734
0.5409506647854115,0.2926276217317787,2004,04-1056,2004-05-10,1,2,0,0,6,0.8959125
0.5409506647854115,0.2926276217317787,2004,04-1056,2004-05-17,2,3,0,1,6,0.8959125
0.5409506647854115,0.2926276217317787,2004,04-1056,2004-05-24,3,4,1,0,6,0.8959125
0.5409506647854115,0.2926276217317787,2004,04-1056,2004-05-31,4,5,1,0,6,0.8959125
0.45177661111942546,0.2041021063545526,2004,04-1056,2004-06-07,5,6,1,0,6,0.8959125
0.3374608404751878,0.11387981885422016,2004,04-1056,2004-06-14,6,7,1,0,6,0.8959125
0.2800135148589063,0.07840756850363893,2004,04-1056,2004-06-21,7,8,1,0,6,0.8959125
0.2800135148589063,0.07840756850363893,2004,04-1056,2004-06-28,8,9,1,0,6,0.8959125
0.2497802212574825,0.062390158931436915,2004,04-1056,2004-07-02,9,10,1,1,6,0.8959125
1.6263716749756014,2.6450848251629435,2011,11-0872,2011-02-27,1,2,0,0,8,0.7953955
2.3661343571646,5.598591796154734,2011,11-0872,2011-03-06,2,3,0,0,8,0.7953955
2.3661343571646,5.598591796154734,2011,11-0872,2011-03-13,3,4,0,0,8,0.7953955
3.5770047934507927,12.794963292369948,2011,11-0872,2011-03-20,4,5,0,0,8,0.7953955
3.591690850722692,12.900243167165096,2011,11-0872,2011-03-27,5,6,0,0,8,0.7953955
4.04549701114556,16.36604606718766,2011,11-0872,2011-04-03,6,7,0,0,8,0.7953955
3.92613688818506,15.414550864767465,2011,11-0872,2011-04-10,7,8,0,0,8,0.7953955
3.3904677901167926,11.495271835819446,2011,11-0872,2011-04-17,8,9,0,0,8,0.7953955
3.3904677901167926,11.495271835819446,2011,11-0872,2011-04-21,9,10,0,0,8,0.7953955
0.7614988138784438,0.5798804435382767,2009,09-352,2009-03-14,1,2,0,0,3,0.5107875
0.7614988138784438,0.5798804435382767,2009,09-352,2009-03-21,2,3,0,0,3,0.5107875
0.9919944810755342,0.9840530504843185,2009,09-352,2009-03-28,3,4,0,0,3,0.5107875
0.9919944810755342,0.9840530504843185,2009,09-352,2009-04-04,4,5,0,0,3,0.5107875
0.9727311522387908,0.9462058945358056,2009,09-352,2009-04-11,5,6,0,0,3,0.5107875
0.9727311522387908,0.9462058945358056,2009,09-352,2009-04-18,6,7,0,0,3,0.5107875
0.9727311522387908,0.9462058945358056,2009,09-352,2009-04-25,7,8,0,0,3,0.5107875
0.9727311522387908,0.9462058945358056,2009,09-352,2009-05-02,8,9,0,0,3,0.5107875
0.9727311522387908,0.9462058945358056,2009,09-352,2009-05-06,9,10,0,0,3,0.5107875
0.6449794508125543,0.41599849197046407,2004,04-685,2004-04-08,1,2,0,0,4,0.7167301
0.6449794508125543,0.41599849197046407,2004,04-685,2004-04-15,2,3,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-04-22,3,4,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-04-29,4,5,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-05-06,5,6,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-05-13,6,7,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-05-20,7,8,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-05-27,8,9,0,0,4,0.7167301
0.5409506647854115,0.2926276217317787,2004,04-685,2004-05-31,9,10,0,0,4,0.7167301
0.7614988138784438,0.5798804435382767,2009,09-351,2009-03-11,1,2,0,0,3,0.4708738
0.7614988138784438,0.5798804435382767,2009,09-351,2009-03-18,2,3,0,0,3,0.4708738
0.7614988138784438,0.5798804435382767,2009,09-351,2009-03-25,3,4,0,0,3,0.4708738
0.9919944810755342,0.9840530504843185,2009,09-351,2009-04-01,4,5,0,0,3,0.4708738
0.9919944810755342,0.9840530504843185,2009,09-351,2009-04-08,5,6,0,0,3,0.4708738
0.9727311522387908,0.9462058945358056,2009,09-351,2009-04-15,6,7,0,0,3,0.4708738
0.9727311522387908,0.9462058945358056,2009,09-351,2009-04-22,7,8,0,0,3,0.4708738
0.9727311522387908,0.9462058945358056,2009,09-351,2009-04-29,8,9,0,0,3,0.4708738
0.9727311522387908,0.9462058945358056,2009,09-351,2009-05-03,9,10,0,0,3,0.4708738
0.7098788251503159,0.5039279463967927,2004,04-649,2004-03-30,1,2,0,0,3,0.5570342
0.7098788251503159,0.5039279463967927,2004,04-649,2004-04-06,2,3,0,0,3,0.5570342
0.6449794508125543,0.41599849197046407,2004,04-649,2004-04-13,3,4,0,0,3,0.5570342
0.6449794508125543,0.41599849197046407,2004,04-649,2004-04-20,4,5,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-649,2004-04-27,5,6,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-649,2004-05-04,6,7,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-649,2004-05-11,7,8,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-649,2004-05-18,8,9,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-649,2004-05-22,9,10,0,0,3,0.5570342
0.5409506647854115,0.2926276217317787,2004,04-612,2004-04-28,1,2,0,0,0,0.8569391
0.5409506647854115,0.2926276217317787,2004,04-612,2004-05-05,2,3,0,0,0,0.8569391
0.5409506647854115,0.2926276217317787,2004,04-612,2004-05-12,3,4,0,0,0,0.8569391
0.5409506647854115,0.2926276217317787,2004,04-612,2004-05-19,4,5,0,0,0,0.8569391
0.5409506647854115,0.2926276217317787,2004,04-612,2004-05-26,5,6,0,0,0,0.8569391
0.5409506647854115,0.2926276217317787,2004,04-612,2004-06-02,6,7,0,0,0,0.8569391
0.45177661111942546,0.2041021063545526,2004,04-612,2004-06-09,7,8,0,0,0,0.8569391
0.3374608404751878,0.11387981885422016,2004,04-612,2004-06-16,8,9,0,1,0,0.8569391
0.2800135148589063,0.07840756850363893,2004,04-612,2004-06-20,9,10,1,1,0,0.8569391
0.7098788251503159,0.5039279463967927,2004,04-513,2004-03-23,1,2,0,0,3,0.3526616
0.7098788251503159,0.5039279463967927,2004,04-513,2004-03-30,2,3,0,0,3,0.3526616
0.7098788251503159,0.5039279463967927,2004,04-513,2004-04-06,3,4,0,0,3,0.3526616
0.6449794508125543,0.41599849197046407,2004,04-513,2004-04-13,4,5,0,0,3,0.3526616
0.6449794508125543,0.41599849197046407,2004,04-513,2004-04-20,5,6,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-513,2004-04-27,6,7,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-513,2004-05-04,7,8,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-513,2004-05-11,8,9,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-513,2004-05-15,9,10,0,0,3,0.3526616
0.7327718288748297,0.5369545531925627,2007,07-657,2007-03-18,1,2,0,0,6,0.327877
0.5986604021200144,0.3583942770664973,2007,07-657,2007-03-25,2,3,0,0,6,0.327877
0.5986604021200144,0.3583942770664973,2007,07-657,2007-04-01,3,4,0,0,6,0.327877
0.5986604021200144,0.3583942770664973,2007,07-657,2007-04-08,4,5,0,0,6,0.327877
0.5023904043678165,0.2523961184008581,2007,07-657,2007-04-15,5,6,0,0,6,0.327877
0.5023904043678165,0.2523961184008581,2007,07-657,2007-04-22,6,7,0,0,6,0.327877
0.5023904043678165,0.2523961184008581,2007,07-657,2007-04-29,7,8,0,0,6,0.327877
0.5023904043678165,0.2523961184008581,2007,07-657,2007-05-06,8,9,0,0,6,0.327877
0.5023904043678165,0.2523961184008581,2007,07-657,2007-05-10,9,10,0,0,6,0.327877
0.7614988138784438,0.5798804435382767,2009,09-331,2009-03-20,1,2,0,1,3,0.5685005
0.9919944810755342,0.9840530504843185,2009,09-331,2009-03-27,2,3,1,0,3,0.5685005
0.9919944810755342,0.9840530504843185,2009,09-331,2009-04-03,3,4,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-04-10,4,5,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-04-17,5,6,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-04-24,6,7,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-05-01,7,8,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-05-08,8,9,1,0,3,0.5685005
0.9727311522387908,0.9462058945358056,2009,09-331,2009-05-12,9,10,1,1,3,0.5685005
0.5409506647854115,0.2926276217317787,2004,04-086,2004-04-22,1,2,0,1,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-086,2004-04-29,2,3,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-086,2004-05-06,3,4,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-086,2004-05-13,4,5,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-086,2004-05-20,5,6,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-086,2004-05-27,6,7,1,0,7,0.7903993
0.45177661111942546,0.2041021063545526,2004,04-086,2004-06-03,7,8,1,0,7,0.7903993
0.3374608404751878,0.11387981885422016,2004,04-086,2004-06-10,8,9,1,0,7,0.7903993
0.3374608404751878,0.11387981885422016,2004,04-086,2004-06-14,9,10,1,1,7,0.7903993
0.7098788251503159,0.5039279463967927,2004,04-667,2004-04-07,1,2,0,0,8,0.6197718
0.6449794508125543,0.41599849197046407,2004,04-667,2004-04-14,2,3,0,0,8,0.6197718
0.6449794508125543,0.41599849197046407,2004,04-667,2004-04-21,3,4,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-04-28,4,5,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-05-05,5,6,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-05-12,6,7,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-05-19,7,8,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-05-26,8,9,0,0,8,0.6197718
0.5409506647854115,0.2926276217317787,2004,04-667,2004-05-30,9,10,0,0,8,0.6197718
0.870756937815976,0.7582176447546555,2006,06-1058,2006-03-14,1,2,0,0,5,0.7411314
0.870756937815976,0.7582176447546555,2006,06-1058,2006-03-21,2,3,0,0,5,0.7411314
0.870756937815976,0.7582176447546555,2006,06-1058,2006-03-28,3,4,0,0,5,0.7411314
0.870756937815976,0.7582176447546555,2006,06-1058,2006-04-04,4,5,0,0,5,0.7411314
0.870756937815976,0.7582176447546555,2006,06-1058,2006-04-11,5,6,0,0,5,0.7411314
0.9419394031992855,0.8872498392994261,2006,06-1058,2006-04-18,6,7,0,0,5,0.7411314
0.9419394031992855,0.8872498392994261,2006,06-1058,2006-04-25,7,8,0,0,5,0.7411314
0.9419394031992855,0.8872498392994261,2006,06-1058,2006-05-02,8,9,0,0,5,0.7411314
0.9419394031992855,0.8872498392994261,2006,06-1058,2006-05-06,9,10,0,0,5,0.7411314
0.7614988138784438,0.5798804435382767,2009,09-858,2009-03-18,1,2,0,0,3,0.5453075
0.7614988138784438,0.5798804435382767,2009,09-858,2009-03-25,2,3,0,0,3,0.5453075
0.9919944810755342,0.9840530504843185,2009,09-858,2009-04-01,3,4,0,0,3,0.5453075
0.9919944810755342,0.9840530504843185,2009,09-858,2009-04-08,4,5,0,0,3,0.5453075
0.9727311522387908,0.9462058945358056,2009,09-858,2009-04-15,5,6,0,0,3,0.5453075
0.9727311522387908,0.9462058945358056,2009,09-858,2009-04-22,6,7,0,0,3,0.5453075
0.9727311522387908,0.9462058945358056,2009,09-858,2009-04-29,7,8,0,0,3,0.5453075
0.9727311522387908,0.9462058945358056,2009,09-858,2009-05-06,8,9,0,0,3,0.5453075
0.9727311522387908,0.9462058945358056,2009,09-858,2009-05-10,9,10,0,0,3,0.5453075
0.7098788251503159,0.5039279463967927,2004,04-665,2004-03-24,1,2,0,0,3,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-665,2004-03-31,2,3,0,0,3,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-665,2004-04-07,3,4,0,0,3,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-665,2004-04-14,4,5,0,0,3,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-665,2004-04-21,5,6,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-665,2004-04-28,6,7,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-665,2004-05-05,7,8,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-665,2004-05-12,8,9,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-665,2004-05-16,9,10,0,0,3,0.3864068
0.7560425418270222,0.5716003250522647,2012,12-129,2012-01-15,1,2,0,0,1,0.03341661
0.7560425418270222,0.5716003250522647,2012,12-129,2012-01-22,2,3,0,0,1,0.03341661
0.7560425418270222,0.5716003250522647,2012,12-129,2012-01-29,3,4,0,0,1,0.03341661
0.7560425418270222,0.5716003250522647,2012,12-129,2012-02-05,4,5,0,0,1,0.03341661
0.7560425418270222,0.5716003250522647,2012,12-129,2012-02-12,5,6,0,0,1,0.03341661
0.8947518480943555,0.8005808696682646,2012,12-129,2012-02-19,6,7,0,0,1,0.03341661
0.8947518480943555,0.8005808696682646,2012,12-129,2012-02-26,7,8,0,0,1,0.03341661
0.8947518480943555,0.8005808696682646,2012,12-129,2012-03-04,8,9,0,1,1,0.03341661
0.8947518480943555,0.8005808696682646,2012,12-129,2012-03-08,9,10,1,1,1,0.03341661
0.870756937815976,0.7582176447546555,2006,06-432,2006-03-12,1,2,0,0,2,0.744487
0.870756937815976,0.7582176447546555,2006,06-432,2006-03-19,2,3,0,0,2,0.744487
0.870756937815976,0.7582176447546555,2006,06-432,2006-03-26,3,4,0,0,2,0.744487
0.870756937815976,0.7582176447546555,2006,06-432,2006-04-02,4,5,0,0,2,0.744487
0.870756937815976,0.7582176447546555,2006,06-432,2006-04-09,5,6,0,0,2,0.744487
0.9419394031992855,0.8872498392994261,2006,06-432,2006-04-16,6,7,0,0,2,0.744487
0.9419394031992855,0.8872498392994261,2006,06-432,2006-04-23,7,8,0,0,2,0.744487
0.9419394031992855,0.8872498392994261,2006,06-432,2006-04-30,8,9,0,0,2,0.744487
0.9419394031992855,0.8872498392994261,2006,06-432,2006-05-04,9,10,0,0,2,0.744487
0.7098788251503159,0.5039279463967927,2004,04-465,2004-03-20,1,2,0,1,3,0.2675855
0.7098788251503159,0.5039279463967927,2004,04-465,2004-03-21,2,3,1,1,3,0.2675855
0.7098788251503159,0.5039279463967927,2004,04-254,2004-04-02,1,2,0,0,4,0.5922053
0.6449794508125543,0.41599849197046407,2004,04-254,2004-04-09,2,3,0,0,4,0.5922053
0.6449794508125543,0.41599849197046407,2004,04-254,2004-04-16,3,4,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-04-23,4,5,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-04-30,5,6,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-05-07,6,7,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-05-14,7,8,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-05-21,8,9,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-254,2004-05-25,9,10,0,0,4,0.5922053
0.7098788251503159,0.5039279463967927,2004,04-1092,2004-04-06,1,2,0,0,4,0.6806084
0.6449794508125543,0.41599849197046407,2004,04-1092,2004-04-13,2,3,0,0,4,0.6806084
0.6449794508125543,0.41599849197046407,2004,04-1092,2004-04-20,3,4,0,0,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-04-27,4,5,0,0,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-05-04,5,6,0,1,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-05-11,6,7,1,0,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-05-18,7,8,1,0,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-05-25,8,9,1,0,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-1092,2004-05-29,9,10,1,1,4,0.6806084
0.5409506647854115,0.2926276217317787,2004,04-047,2004-04-26,1,2,0,1,8,0.8022814
0.5409506647854115,0.2926276217317787,2004,04-047,2004-05-03,2,3,1,0,8,0.8022814
0.5409506647854115,0.2926276217317787,2004,04-047,2004-05-10,3,4,1,0,8,0.8022814
0.5409506647854115,0.2926276217317787,2004,04-047,2004-05-17,4,5,1,0,8,0.8022814
0.5409506647854115,0.2926276217317787,2004,04-047,2004-05-24,5,6,1,0,8,0.8022814
0.5409506647854115,0.2926276217317787,2004,04-047,2004-05-30,6,7,1,1,8,0.8022814
1.2012627095271955,1.4430320973006192,2012,12-573,2012-05-20,1,2,0,0,0,0.532792
1.1443954024461416,1.3096408371398662,2012,12-573,2012-05-27,2,3,0,0,0,0.532792
0.657265068582518,0.43199737037878205,2012,12-573,2012-06-03,3,4,0,0,0,0.532792
0.5855142395953253,0.34282692476889204,2012,12-573,2012-06-10,4,5,0,0,0,0.532792
0.5056322199055533,0.2556639418066178,2012,12-573,2012-06-17,5,6,0,0,0,0.532792
0.5056322199055533,0.2556639418066178,2012,12-573,2012-06-24,6,7,0,0,0,0.532792
0.5056322199055533,0.2556639418066178,2012,12-573,2012-07-01,7,8,0,0,0,0.532792
0.5056322199055533,0.2556639418066178,2012,12-573,2012-07-08,8,9,0,0,0,0.532792
0.5056322199055533,0.2556639418066178,2012,12-573,2012-07-12,9,10,0,0,0,0.532792
