Rain,Rain_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.024790109523809525,6.145495302024717e-4,1991,91-362,1991-04-29,1,2,0,0,0,0.436329573
0.024790109523809525,6.145495302024717e-4,1991,91-362,1991-05-06,2,3,0,0,0,0.436329573
0.024790109523809525,6.145495302024717e-4,1991,91-362,1991-05-13,3,4,0,0,0,0.436329573
0.024790109523809525,6.145495302024717e-4,1991,91-362,1991-05-20,4,5,0,0,0,0.436329573
0,0,1991,91-362,1991-05-27,5,6,0,0,0,0.436329573
0,0,1991,91-362,1991-06-03,6,7,0,0,0,0.436329573
0,0,1991,91-362,1991-06-10,7,8,0,0,0,0.436329573
0,0,1991,91-362,1991-06-17,8,9,0,0,0,0.436329573
0.031214375,9.743372066406249e-4,1991,91-362,1991-06-21,9,10,0,0,0,0.436329573
0,0,1994,94-463,1994-04-21,1,2,0,0,4,0.443084449
0,0,1994,94-463,1994-04-28,2,3,0,0,4,0.443084449
0,0,1994,94-463,1994-05-05,3,4,0,0,4,0.443084449
0,0,1994,94-463,1994-05-12,4,5,0,0,4,0.443084449
0,0,1994,94-463,1994-05-19,5,6,0,0,4,0.443084449
0,0,1994,94-463,1994-05-26,6,7,0,0,4,0.443084449
0,0,1994,94-463,1994-06-02,7,8,0,0,4,0.443084449
0,0,1994,94-463,1994-06-09,8,9,0,0,4,0.443084449
0.011420133571428572,1.304194507892699e-4,1994,94-463,1994-06-13,9,10,0,0,4,0.443084449
0.017114974523809525,2.929223529506491e-4,1998,98-323,1998-03-23,1,2,0,0,6,0.443986267
0.02844980938095238,0.00080939165381252605,1998,98-323,1998-03-30,2,3,0,1,6,0.443986267
0.03623539402380953,0.0013130037800607312,1998,98-323,1998-04-06,3,4,1,0,6,0.443986267
0.04735645223809524,0.0022426335685789955,1998,98-323,1998-04-13,4,5,1,0,6,0.443986267
0.03395721414285714,0.0011530923923438571,1998,98-323,1998-04-20,5,6,1,0,6,0.443986267
0.03395721414285714,0.0011530923923438571,1998,98-323,1998-04-27,6,7,1,0,6,0.443986267
0.030241477714285713,9.145469743436394e-4,1998,98-323,1998-05-04,7,8,1,0,6,0.443986267
0.041310039714285714,0.001706519381195863,1998,98-323,1998-05-11,8,9,1,0,6,0.443986267
0.15837611199999999,0.02508299285223654,1998,98-323,1998-05-15,9,10,1,1,6,0.443986267
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-03-15,1,2,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-03-22,2,3,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-03-29,3,4,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-04-05,4,5,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-04-12,5,6,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-04-19,6,7,0,0,4,0.659883738
0.044032377619047616,0.0019388502787864054,1997,97-728,1997-04-26,7,8,0,0,4,0.659883738
0,0,1997,97-728,1997-05-03,8,9,0,0,4,0.659883738
0,0,1997,97-728,1997-05-07,9,10,0,0,4,0.659883738
0,0,1994,94-745,1994-05-07,1,2,0,0,9,0.539167702
0,0,1994,94-745,1994-05-14,2,3,0,0,9,0.539167702
0,0,1994,94-745,1994-05-21,3,4,0,0,9,0.539167702
0,0,1994,94-745,1994-05-28,4,5,0,0,9,0.539167702
0,0,1994,94-745,1994-06-04,5,6,0,0,9,0.539167702
0.011420133571428572,1.304194507892699e-4,1994,94-745,1994-06-11,6,7,0,0,9,0.539167702
0.019033555952380952,3.622762521924164e-4,1994,94-745,1994-06-18,7,8,0,0,9,0.539167702
0.056100891666666666,0.0031473100457950695,1994,94-745,1994-06-25,8,9,0,0,9,0.539167702
0.056100891666666666,0.0031473100457950695,1994,94-745,1994-06-29,9,10,0,0,9,0.539167702
0,0,1996,96-328,1996-04-08,1,2,0,0,3,0.595041335
0,0,1996,96-328,1996-04-15,2,3,0,0,3,0.595041335
0,0,1996,96-328,1996-04-22,3,4,0,0,3,0.595041335
0,0,1996,96-328,1996-04-29,4,5,0,0,3,0.595041335
0,0,1996,96-328,1996-05-06,5,6,0,0,3,0.595041335
0,0,1996,96-328,1996-05-13,6,7,0,0,3,0.595041335
0,0,1996,96-328,1996-05-20,7,8,0,0,3,0.595041335
0,0,1996,96-328,1996-05-27,8,9,0,0,3,0.595041335
0,0,1996,96-328,1996-05-31,9,10,0,0,3,0.595041335
0,0,1994,94-1151,1994-05-19,1,2,0,0,6,0.755813956
0,0,1994,94-1151,1994-05-26,2,3,0,0,6,0.755813956
0,0,1994,94-1151,1994-06-02,3,4,0,0,6,0.755813956
0,0,1994,94-1151,1994-06-09,4,5,0,0,6,0.755813956
0.011420133571428572,1.304194507892699e-4,1994,94-1151,1994-06-16,5,6,0,0,6,0.755813956
0.019033555952380952,3.622762521924164e-4,1994,94-1151,1994-06-23,6,7,0,0,6,0.755813956
0.056100891666666666,0.0031473100457950695,1994,94-1151,1994-06-30,7,8,0,0,6,0.755813956
0.056100891666666666,0.0031473100457950695,1994,94-1151,1994-07-07,8,9,0,0,6,0.755813956
0.056100891666666666,0.0031473100457950695,1994,94-1151,1994-07-11,9,10,0,0,6,0.755813956
0,0,1994,94-227,1994-04-30,1,2,0,0,3,0.522643805
0,0,1994,94-227,1994-05-07,2,3,0,0,3,0.522643805
0,0,1994,94-227,1994-05-14,3,4,0,0,3,0.522643805
0,0,1994,94-227,1994-05-21,4,5,0,0,3,0.522643805
0,0,1994,94-227,1994-05-28,5,6,0,0,3,0.522643805
0,0,1994,94-227,1994-06-04,6,7,0,0,3,0.522643805
0.011420133571428572,1.304194507892699e-4,1994,94-227,1994-06-11,7,8,0,0,3,0.522643805
0.019033555952380952,3.622762521924164e-4,1994,94-227,1994-06-18,8,9,0,0,3,0.522643805
0.019033555952380952,3.622762521924164e-4,1994,94-227,1994-06-22,9,10,0,0,3,0.522643805
0.011693138333333334,1.3672948408246946e-4,2000,00-122,2000-03-19,1,2,0,0,6,0.6948905
0.011693138333333334,1.3672948408246946e-4,2000,00-122,2000-03-26,2,3,0,0,6,0.6948905
0.011693138333333334,1.3672948408246946e-4,2000,00-122,2000-04-02,3,4,0,0,6,0.6948905
0.023264977619047618,5.412591836147866e-4,2000,00-122,2000-04-09,4,5,0,0,6,0.6948905
0.011571839285714286,1.339074644544005e-4,2000,00-122,2000-04-16,5,6,0,0,6,0.6948905
0.011571839285714286,1.339074644544005e-4,2000,00-122,2000-04-23,6,7,0,0,6,0.6948905
0.011571839285714286,1.339074644544005e-4,2000,00-122,2000-04-30,7,8,0,0,6,0.6948905
0.011571839285714286,1.339074644544005e-4,2000,00-122,2000-05-07,8,9,0,0,6,0.6948905
0.011571839285714286,1.339074644544005e-4,2000,00-122,2000-05-11,9,10,0,0,6,0.6948905
0.47682898452380956,0.22736588048200743,2005,05-318,2005-05-26,1,2,0,0,3,0.2576318
0.47682898452380956,0.22736588048200743,2005,05-318,2005-06-02,2,3,0,0,3,0.2576318
0.47682898452380956,0.22736588048200743,2005,05-318,2005-06-09,3,4,0,0,3,0.2576318
0.47682898452380956,0.22736588048200743,2005,05-318,2005-06-16,4,5,0,0,3,0.2576318
0.5089751880952381,0.259055742096583,2005,05-318,2005-06-23,5,6,0,0,3,0.2576318
0.45511672738095243,0.20713123554194818,2005,05-318,2005-06-30,6,7,0,0,3,0.2576318
0.45511672738095243,0.20713123554194818,2005,05-318,2005-07-07,7,8,0,0,3,0.2576318
0.03214620357142857,0.001033378404055727,2005,05-318,2005-07-14,8,9,0,1,3,0.2576318
0.03214620357142857,0.001033378404055727,2005,05-318,2005-07-18,9,10,1,1,3,0.2576318
0,0,1997,97-708,1997-03-07,1,2,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-03-14,2,3,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-03-21,3,4,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-03-28,4,5,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-04-04,5,6,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-04-11,6,7,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-04-18,7,8,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-04-25,8,9,0,0,8,0.466569781
0.044032377619047616,0.0019388502787864054,1997,97-708,1997-04-29,9,10,0,0,8,0.466569781
0.11681263095238095,0.013645190750017149,1993,93-226,1993-04-12,1,2,0,1,3,0.317593783
0.08901336428571428,0.007923379021461275,1993,93-226,1993-04-19,2,3,1,0,3,0.317593783
0.08901336428571428,0.007923379021461275,1993,93-226,1993-04-26,3,4,1,0,3,0.317593783
0.08901336428571428,0.007923379021461275,1993,93-226,1993-05-03,4,5,1,0,3,0.317593783
0.08901336428571428,0.007923379021461275,1993,93-226,1993-05-10,5,6,1,0,3,0.317593783
0.08901336428571428,0.007923379021461275,1993,93-226,1993-05-17,6,7,1,0,3,0.317593783
0,0,1993,93-226,1993-05-24,7,8,1,0,3,0.317593783
0,0,1993,93-226,1993-05-31,8,9,1,0,3,0.317593783
0,0,1993,93-226,1993-06-04,9,10,1,1,3,0.317593783
0,0,1997,97-116.1,1997-06-13,1,2,0,1,9,0.936531007
0,0,1997,97-116.1,1997-06-20,2,3,1,0,9,0.936531007
0,0,1997,97-116.1,1997-06-27,3,4,1,1,9,0.936531007
0,0,1994,94-418,1994-04-27,1,2,0,0,3,0.492044061
0,0,1994,94-418,1994-05-04,2,3,0,0,3,0.492044061
0,0,1994,94-418,1994-05-11,3,4,0,1,3,0.492044061
0,0,1994,94-418,1994-05-18,4,5,1,0,3,0.492044061
0,0,1994,94-418,1994-05-25,5,6,1,0,3,0.492044061
0,0,1994,94-418,1994-06-01,6,7,1,0,3,0.492044061
0,0,1994,94-418,1994-06-08,7,8,1,0,3,0.492044061
0.011420133571428572,1.304194507892699e-4,1994,94-418,1994-06-15,8,9,1,0,3,0.492044061
0.019033555952380952,3.622762521924164e-4,1994,94-418,1994-06-19,9,10,1,1,3,0.492044061
0.8124025219047619,0.6599978575972172,2007,07-405,2007-03-20,1,2,0,0,3,0.453373
0.036980140952380954,0.0013675308248579628,2007,07-405,2007-03-27,2,3,0,0,3,0.453373
0.053993445714285715,0.0029152921801015187,2007,07-405,2007-04-03,3,4,0,0,3,0.453373
0.053993445714285715,0.0029152921801015187,2007,07-405,2007-04-10,4,5,0,0,3,0.453373
0.053993445714285715,0.0029152921801015187,2007,07-405,2007-04-17,5,6,0,0,3,0.453373
0.053993445714285715,0.0029152921801015187,2007,07-405,2007-04-24,6,7,0,0,3,0.453373
0.13151653142857142,0.017296598039002416,2007,07-405,2007-05-01,7,8,0,0,3,0.453373
0.09453639047619047,0.008937129124266757,2007,07-405,2007-05-08,8,9,0,0,3,0.453373
0.09453639047619047,0.008937129124266757,2007,07-405,2007-05-12,9,10,0,0,3,0.453373
0,0,1994,94-415,1994-04-06,1,2,0,0,3,0.368421048
0,0,1994,94-415,1994-04-13,2,3,0,0,3,0.368421048
0,0,1994,94-415,1994-04-20,3,4,0,0,3,0.368421048
0,0,1994,94-415,1994-04-27,4,5,0,0,3,0.368421048
0,0,1994,94-415,1994-05-04,5,6,0,0,3,0.368421048
0,0,1994,94-415,1994-05-11,6,7,0,0,3,0.368421048
0,0,1994,94-415,1994-05-18,7,8,0,0,3,0.368421048
0,0,1994,94-415,1994-05-25,8,9,0,0,3,0.368421048
0,0,1994,94-415,1994-05-29,9,10,0,0,3,0.368421048
0.10832253571428571,0.011733771743572704,1995,95-447,1995-05-23,1,2,0,0,3,0.344416559
0.10832253571428571,0.011733771743572704,1995,95-447,1995-05-30,2,3,0,0,3,0.344416559
0.10832253571428571,0.011733771743572704,1995,95-447,1995-06-06,3,4,0,0,3,0.344416559
0.10832253571428571,0.011733771743572704,1995,95-447,1995-06-13,4,5,0,0,3,0.344416559
0.08789356285714285,0.007725278391722521,1995,95-447,1995-06-20,5,6,0,1,3,0.344416559
0.08789356285714285,0.007725278391722521,1995,95-447,1995-06-23,6,7,1,1,3,0.344416559
0,0,1996,96-157,1996-03-20,1,2,0,0,5,0.471664697
0,0,1996,96-157,1996-03-27,2,3,0,0,5,0.471664697
0,0,1996,96-157,1996-04-03,3,4,0,0,5,0.471664697
0,0,1996,96-157,1996-04-10,4,5,0,0,5,0.471664697
0,0,1996,96-157,1996-04-17,5,6,0,0,5,0.471664697
0,0,1996,96-157,1996-04-24,6,7,0,0,5,0.471664697
0,0,1996,96-157,1996-05-01,7,8,0,0,5,0.471664697
0,0,1996,96-157,1996-05-08,8,9,0,0,5,0.471664697
0,0,1996,96-157,1996-05-12,9,10,0,0,5,0.471664697
0,0,1994,94-336,1994-03-22,1,2,0,0,3,0.211750299
0,0,1994,94-336,1994-03-29,2,3,0,0,3,0.211750299
0,0,1994,94-336,1994-04-05,3,4,0,0,3,0.211750299
0,0,1994,94-336,1994-04-12,4,5,0,0,3,0.211750299
0,0,1994,94-336,1994-04-19,5,6,0,0,3,0.211750299
0,0,1994,94-336,1994-04-26,6,7,0,0,3,0.211750299
0,0,1994,94-336,1994-05-03,7,8,0,0,3,0.211750299
0,0,1994,94-336,1994-05-10,8,9,0,0,3,0.211750299
0,0,1994,94-336,1994-05-14,9,10,0,0,3,0.211750299
0.011420133571428572,1.304194507892699e-4,1994,94-1503,1994-06-11,1,2,0,0,3,0.89351284500000006
0.011420133571428572,1.304194507892699e-4,1994,94-1503,1994-06-16,2,3,0,1,3,0.89351284500000006
0.10832253571428571,0.011733771743572704,1995,95-400,1995-05-21,1,2,0,0,3,0.261606008
0.10832253571428571,0.011733771743572704,1995,95-400,1995-05-28,2,3,0,0,3,0.261606008
0.10832253571428571,0.011733771743572704,1995,95-400,1995-06-04,3,4,0,0,3,0.261606008
0.10832253571428571,0.011733771743572704,1995,95-400,1995-06-11,4,5,0,0,3,0.261606008
0.08789356285714285,0.007725278391722521,1995,95-400,1995-06-18,5,6,0,0,3,0.261606008
0.06399693257142858,0.004095607378551976,1995,95-400,1995-06-25,6,7,0,0,3,0.261606008
0.008924012571428571,7.963800037501519e-5,1995,95-400,1995-07-02,7,8,0,0,3,0.261606008
0.008924012571428571,7.963800037501519e-5,1995,95-400,1995-07-09,8,9,0,0,3,0.261606008
0.008924012571428571,7.963800037501519e-5,1995,95-400,1995-07-13,9,10,0,0,3,0.261606008
0.019668530952380952,3.8685110982476757e-4,2002,02-924,2002-05-20,1,2,0,1,6,0.7924737
0.019668530952380952,3.8685110982476757e-4,2002,02-924,2002-05-27,2,3,1,0,6,0.7924737
0.019668530952380952,3.8685110982476757e-4,2002,02-924,2002-06-03,3,4,1,0,6,0.7924737
0.019668530952380952,3.8685110982476757e-4,2002,02-924,2002-06-10,4,5,1,0,6,0.7924737
0,0,2002,02-924,2002-06-17,5,6,1,0,6,0.7924737
0,0,2002,02-924,2002-06-24,6,7,1,0,6,0.7924737
0,0,2002,02-924,2002-07-01,7,8,1,0,6,0.7924737
0,0,2002,02-924,2002-07-08,8,9,1,0,6,0.7924737
0,0,2002,02-924,2002-07-12,9,10,1,1,6,0.7924737
0,0,1994,94-890,1994-04-16,1,2,0,0,3,0.422276616
0,0,1994,94-890,1994-04-23,2,3,0,0,3,0.422276616
0,0,1994,94-890,1994-04-30,3,4,0,0,3,0.422276616
0,0,1994,94-890,1994-05-07,4,5,0,0,3,0.422276616
0,0,1994,94-890,1994-05-14,5,6,0,0,3,0.422276616
0,0,1994,94-890,1994-05-21,6,7,0,0,3,0.422276616
0,0,1994,94-890,1994-05-28,7,8,0,0,3,0.422276616
0,0,1994,94-890,1994-06-04,8,9,0,0,3,0.422276616
0,0,1994,94-890,1994-06-08,9,10,0,0,3,0.422276616
0.11681263095238095,0.013645190750017149,1993,93-191,1993-04-15,1,2,0,0,3,0.358344108
0.08901336428571428,0.007923379021461275,1993,93-191,1993-04-22,2,3,0,0,3,0.358344108
0.08901336428571428,0.007923379021461275,1993,93-191,1993-04-29,3,4,0,0,3,0.358344108
0.08901336428571428,0.007923379021461275,1993,93-191,1993-05-06,4,5,0,0,3,0.358344108
0.08901336428571428,0.007923379021461275,1993,93-191,1993-05-13,5,6,0,0,3,0.358344108
0.08901336428571428,0.007923379021461275,1993,93-191,1993-05-20,6,7,0,0,3,0.358344108
0,0,1993,93-191,1993-05-27,7,8,0,0,3,0.358344108
0,0,1993,93-191,1993-06-03,8,9,0,0,3,0.358344108
0,0,1993,93-191,1993-06-07,9,10,0,0,3,0.358344108
0.42437696999999996,0.18009581266638086,1999,99-385,1999-03-06,1,2,0,0,5,0.585034
0.2899634414285714,0.08407879736510054,1999,99-385,1999-03-13,2,3,0,0,5,0.585034
0.2899634414285714,0.08407879736510054,1999,99-385,1999-03-20,3,4,0,1,5,0.585034
0.2899634414285714,0.08407879736510054,1999,99-385,1999-03-21,4,5,1,1,5,0.585034
0,0,1996,96-240,1996-03-24,1,2,0,0,3,0.528335273
0,0,1996,96-240,1996-03-31,2,3,0,0,3,0.528335273
0,0,1996,96-240,1996-04-07,3,4,0,0,3,0.528335273
0,0,1996,96-240,1996-04-14,4,5,0,0,3,0.528335273
0,0,1996,96-240,1996-04-21,5,6,0,0,3,0.528335273
0,0,1996,96-240,1996-04-28,6,7,0,0,3,0.528335273
0,0,1996,96-240,1996-05-05,7,8,0,0,3,0.528335273
0,0,1996,96-240,1996-05-12,8,9,0,0,3,0.528335273
0,0,1996,96-240,1996-05-16,9,10,0,0,3,0.528335273
0,0,1994,94-335,1994-03-25,1,2,0,0,1,0.282741725
0,0,1994,94-335,1994-04-01,2,3,0,0,1,0.282741725
0,0,1994,94-335,1994-04-08,3,4,0,1,1,0.282741725
0,0,1994,94-335,1994-04-15,4,5,1,0,1,0.282741725
0,0,1994,94-335,1994-04-22,5,6,1,0,1,0.282741725
0,0,1994,94-335,1994-04-29,6,7,1,0,1,0.282741725
0,0,1994,94-335,1994-05-06,7,8,1,0,1,0.282741725
0,0,1994,94-335,1994-05-13,8,9,1,0,1,0.282741725
0,0,1994,94-335,1994-05-17,9,10,1,1,1,0.282741725
0.06468116785714285,0.00418365347536389,1995,95-404,1995-04-15,1,2,0,0,3,0.047051445
0,0,1995,95-404,1995-04-22,2,3,0,0,3,0.047051445
0,0,1995,95-404,1995-04-29,3,4,0,0,3,0.047051445
0.020428972857142857,4.1734293199787955e-4,1995,95-404,1995-05-06,4,5,0,0,3,0.047051445
0.053249615714285714,0.002835521573719104,1995,95-404,1995-05-13,5,6,0,0,3,0.047051445
0.10832253571428571,0.011733771743572704,1995,95-404,1995-05-20,6,7,0,0,3,0.047051445
0.10832253571428571,0.011733771743572704,1995,95-404,1995-05-27,7,8,0,0,3,0.047051445
0.10832253571428571,0.011733771743572704,1995,95-404,1995-06-03,8,9,0,0,3,0.047051445
0.10832253571428571,0.011733771743572704,1995,95-404,1995-06-07,9,10,0,0,3,0.047051445
2.7609026047619047,7.622583192981071,2001,01-383,2001-02-26,1,2,0,0,3,0.2753226
2.4261123404761906,5.8860210886108595,2001,01-383,2001-03-05,2,3,0,0,3,0.2753226
0.09748186428571427,0.009502713864618416,2001,01-383,2001-03-12,3,4,0,0,3,0.2753226
0,0,2001,01-383,2001-03-19,4,5,0,0,3,0.2753226
0,0,2001,01-383,2001-03-26,5,6,0,0,3,0.2753226
0,0,2001,01-383,2001-04-02,6,7,0,0,3,0.2753226
0,0,2001,01-383,2001-04-09,7,8,0,0,3,0.2753226
0,0,2001,01-383,2001-04-16,8,9,0,0,3,0.2753226
0,0,2001,01-383,2001-04-20,9,10,0,0,3,0.2753226
0.017114974523809525,2.929223529506491e-4,1998,98-192,1998-03-13,1,2,0,1,3,0.333333343
0.017114974523809525,2.929223529506491e-4,1998,98-192,1998-03-20,2,3,1,0,3,0.333333343
0.02844980938095238,0.00080939165381252605,1998,98-192,1998-03-27,3,4,1,0,3,0.333333343
0.03623539402380953,0.0013130037800607312,1998,98-192,1998-04-03,4,5,1,0,3,0.333333343
0.04735645223809524,0.0022426335685789955,1998,98-192,1998-04-10,5,6,1,0,3,0.333333343
0.03395721414285714,0.0011530923923438571,1998,98-192,1998-04-17,6,7,1,0,3,0.333333343
0.03395721414285714,0.0011530923923438571,1998,98-192,1998-04-22,7,8,1,1,3,0.333333343
0.03623539402380953,0.0013130037800607312,1998,98-141,1998-04-06,1,2,0,0,9,0.514776647
0.04735645223809524,0.0022426335685789955,1998,98-141,1998-04-13,2,3,0,0,9,0.514776647
0.03395721414285714,0.0011530923923438571,1998,98-141,1998-04-20,3,4,0,0,9,0.514776647
0.03395721414285714,0.0011530923923438571,1998,98-141,1998-04-27,4,5,0,0,9,0.514776647
0.030241477714285713,9.145469743436394e-4,1998,98-141,1998-05-04,5,6,0,0,9,0.514776647
0.041310039714285714,0.001706519381195863,1998,98-141,1998-05-11,6,7,0,0,9,0.514776647
0.15837611199999999,0.02508299285223654,1998,98-141,1998-05-18,7,8,0,0,9,0.514776647
0.15059052735714284,0.022677506929702388,1998,98-141,1998-05-25,8,9,0,0,9,0.514776647
0.18014385485714285,0.03245180844279135,1998,98-141,1998-05-29,9,10,0,0,9,0.514776647
0.08901336428571428,0.007923379021461275,1993,93-188,1993-04-25,1,2,0,0,4,0.427554995
0.08901336428571428,0.007923379021461275,1993,93-188,1993-05-02,2,3,0,0,4,0.427554995
0.08901336428571428,0.007923379021461275,1993,93-188,1993-05-09,3,4,0,0,4,0.427554995
0.08901336428571428,0.007923379021461275,1993,93-188,1993-05-16,4,5,0,0,4,0.427554995
0,0,1993,93-188,1993-05-23,5,6,0,0,4,0.427554995
0,0,1993,93-188,1993-05-30,6,7,0,0,4,0.427554995
0,0,1993,93-188,1993-06-06,7,8,0,0,4,0.427554995
0.0171759375,2.950128290039062e-4,1993,93-188,1993-06-13,8,9,0,0,4,0.427554995
0.0171759375,2.950128290039062e-4,1993,93-188,1993-06-17,9,10,0,0,4,0.427554995
0,0,1993,93-714,1993-05-24,1,2,0,0,6,0.750323415
0,0,1993,93-714,1993-05-31,2,3,0,1,6,0.750323415
0,0,1993,93-714,1993-06-06,3,4,1,1,6,0.750323415
0.01958991428571429,3.8376474172163277e-4,2002,02-610,2002-04-08,1,2,0,0,8,0.5799668
0.01958991428571429,3.8376474172163277e-4,2002,02-610,2002-04-15,2,3,0,0,8,0.5799668
0.01958991428571429,3.8376474172163277e-4,2002,02-610,2002-04-22,3,4,0,0,8,0.5799668
0.03925844523809524,0.0015412255225125228,2002,02-610,2002-04-29,4,5,0,0,8,0.5799668
0.023586513809523812,5.563236336868575e-4,2002,02-610,2002-05-06,5,6,0,0,8,0.5799668
0.023586513809523812,5.563236336868575e-4,2002,02-610,2002-05-13,6,7,0,0,8,0.5799668
0.019668530952380952,3.8685110982476757e-4,2002,02-610,2002-05-20,7,8,0,1,8,0.5799668
0.019668530952380952,3.8685110982476757e-4,2002,02-610,2002-05-27,8,9,1,0,8,0.5799668
0.019668530952380952,3.8685110982476757e-4,2002,02-610,2002-05-31,9,10,1,1,8,0.5799668
0.019033555952380952,3.622762521924164e-4,1994,94-1481,1994-06-23,1,2,0,0,6,0.922276616
0.056100891666666666,0.0031473100457950695,1994,94-1481,1994-06-30,2,3,0,0,6,0.922276616
0.056100891666666666,0.0031473100457950695,1994,94-1481,1994-07-07,3,4,0,1,6,0.922276616
0.056100891666666666,0.0031473100457950695,1994,94-1481,1994-07-13,4,5,1,1,6,0.922276616
0,0,2001,01-377,2001-03-28,1,2,0,0,3,0.3214705
0,0,2001,01-377,2001-04-04,2,3,0,0,3,0.3214705
0,0,2001,01-377,2001-04-11,3,4,0,0,3,0.3214705
0,0,2001,01-377,2001-04-18,4,5,0,0,3,0.3214705
0,0,2001,01-377,2001-04-25,5,6,0,0,3,0.3214705
0,0,2001,01-377,2001-05-02,6,7,0,0,3,0.3214705
0,0,2001,01-377,2001-05-09,7,8,0,0,3,0.3214705
0,0,2001,01-377,2001-05-16,8,9,0,0,3,0.3214705
0,0,2001,01-377,2001-05-20,9,10,0,0,3,0.3214705
0,0,1994,94-424,1994-04-17,1,2,0,0,2,0.429620564
0,0,1994,94-424,1994-04-24,2,3,0,1,2,0.429620564
0,0,1994,94-424,1994-05-01,3,4,1,0,2,0.429620564
0,0,1994,94-424,1994-05-08,4,5,1,0,2,0.429620564
0,0,1994,94-424,1994-05-15,5,6,1,0,2,0.429620564
0,0,1994,94-424,1994-05-22,6,7,1,0,2,0.429620564
0,0,1994,94-424,1994-05-29,7,8,1,0,2,0.429620564
0,0,1994,94-424,1994-06-05,8,9,1,0,2,0.429620564
0,0,1994,94-424,1994-06-09,9,10,1,1,2,0.429620564
0.08901336428571428,0.007923379021461275,1993,93-646,1993-05-18,1,2,0,0,3,0.672056913
0,0,1993,93-646,1993-05-25,2,3,0,0,3,0.672056913
0,0,1993,93-646,1993-06-01,3,4,0,0,3,0.672056913
0,0,1993,93-646,1993-06-08,4,5,0,0,3,0.672056913
0.0171759375,2.950128290039062e-4,1993,93-646,1993-06-15,5,6,0,0,3,0.672056913
0.02290125,5.244672515625e-4,1993,93-646,1993-06-22,6,7,0,1,3,0.672056913
0.03158017685714286,9.973075703284214e-4,1993,93-646,1993-06-29,7,8,1,0,3,0.672056913
0.03158017685714286,9.973075703284214e-4,1993,93-646,1993-07-06,8,9,1,0,3,0.672056913
0.03158017685714286,9.973075703284214e-4,1993,93-646,1993-07-10,9,10,1,1,3,0.672056913
0.08901336428571428,0.007923379021461275,1993,93-602,1993-05-12,1,2,0,0,3,0.614489019
0.08901336428571428,0.007923379021461275,1993,93-602,1993-05-19,2,3,0,0,3,0.614489019
0,0,1993,93-602,1993-05-26,3,4,0,0,3,0.614489019
0,0,1993,93-602,1993-06-02,4,5,0,0,3,0.614489019
0,0,1993,93-602,1993-06-09,5,6,0,0,3,0.614489019
0.0171759375,2.950128290039062e-4,1993,93-602,1993-06-16,6,7,0,0,3,0.614489019
0.02290125,5.244672515625e-4,1993,93-602,1993-06-23,7,8,0,0,3,0.614489019
0.03158017685714286,9.973075703284214e-4,1993,93-602,1993-06-30,8,9,0,1,3,0.614489019
0.03158017685714286,9.973075703284214e-4,1993,93-602,1993-07-04,9,10,1,1,3,0.614489019
1.295303674047619,1.6778116080012602,2000,00-561,2000-03-07,1,2,0,1,5,0.6467153
