RefittedChl,RefittedChl_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
-0.21511809286769373,0.0462757938790337,0.7738096,3,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-091,2007,2007-06-01,9,10
-0.21585541657063062,0.046593560862880475,0.01110083,2,0.365692078205128,0.13373069606198545,24.85949959,617.9947198652101,0,0,05-085,2005,2005-04-03,1,2
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.365692078205128,0.13373069606198545,24.85949959,617.9947198652101,0,0,05-085,2005,2005-04-10,2,3
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.365692078205128,0.13373069606198545,25.823421378,666.8490916657473,0,0,05-085,2005,2005-04-17,3,4
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.4666591533723983,0.21777076542624357,26.072961624999998,679.7993278987225,0,0,05-085,2005,2005-04-24,4,5
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.4666591533723983,0.21777076542624357,26.102918845,681.3623722286562,0,0,05-085,2005,2005-05-01,5,6
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.4666591533723983,0.21777076542624357,26.102918845,681.3623722286562,0,0,05-085,2005,2005-05-08,6,7
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.4666591533723983,0.21777076542624357,26.102918845,681.3623722286562,0,0,05-085,2005,2005-05-15,7,8
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.44651000918367345,0.19937118830120415,26.19600163333333,686.2305015736026,0,0,05-085,2005,2005-05-22,8,9
-0.22401002464308598,0.05018049114059599,0.01110083,2,0.44651000918367345,0.19937118830120415,26.19600163333333,686.2305015736026,0,0,05-085,2005,2005-05-26,9,10
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-184,2003,2003-05-04,3,4
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-184,2003,2003-05-11,4,5
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.641604106,764.058277552836,0,0,03-184,2003,2003-05-18,5,6
-0.24350453645638018,0.059294459274836585,0.08485273,3,0.358219151327955,0.12832096037812032,28.17356420666667,793.7497201071693,0,0,03-184,2003,2003-05-25,6,7
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-184,2003,2003-06-01,7,8
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-184,2003,2003-06-08,8,9
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-184,2003,2003-06-12,9,10
-0.05822139573905202,0.003389730921803305,0.5685005,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-404,2009,2009-03-20,1,2
-0.05822139573905202,0.003389730921803305,0.5685005,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-404,2009,2009-03-27,2,3
-0.05822139573905202,0.003389730921803305,0.5685005,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-404,2009,2009-04-03,3,4
-0.06200156174611388,0.0038441936589571723,0.5685005,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-404,2009,2009-04-10,4,5
-0.07248097551604116,0.0052534918117569575,0.5685005,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-404,2009,2009-04-17,5,6
-0.07248097551604116,0.0052534918117569575,0.5685005,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-404,2009,2009-04-24,6,7
-0.07248097551604116,0.0052534918117569575,0.5685005,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-404,2009,2009-05-01,7,8
-0.09807103392783335,0.00961792769567424,0.5685005,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-404,2009,2009-05-08,8,9
-0.09807103392783335,0.00961792769567424,0.5685005,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-404,2009,2009-05-12,9,10
-0.07516542579120165,0.005649841234372643,0.5957341,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-711,2007,2007-03-30,1,2
-0.15778632160402548,0.024896523285328955,0.5957341,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-711,2007,2007-04-06,2,3
-0.15778632160402548,0.024896523285328955,0.5957341,6,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-711,2007,2007-04-13,3,4
-0.1911607382220511,0.03654242783759955,0.5957341,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-711,2007,2007-04-20,4,5
-0.1911607382220511,0.03654242783759955,0.5957341,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-711,2007,2007-04-27,5,6
-0.1911607382220511,0.03654242783759955,0.5957341,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-711,2007,2007-05-04,6,7
-0.21511809286769373,0.0462757938790337,0.5957341,6,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-711,2007,2007-05-11,7,8
-0.21511809286769373,0.0462757938790337,0.5957341,6,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-711,2007,2007-05-18,8,9
-0.21511809286769373,0.0462757938790337,0.5957341,6,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-711,2007,2007-05-22,9,10
-0.048928559533372266,0.002394003938010754,0.5750951,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-875,2004,2004-03-31,1,2
-0.048928559533372266,0.002394003938010754,0.5750951,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-875,2004,2004-04-07,2,3
-0.048928559533372266,0.002394003938010754,0.5750951,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-875,2004,2004-04-14,3,4
-0.16348338010551147,0.026726815570723143,0.5750951,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-875,2004,2004-04-21,4,5
-0.16348338010551147,0.026726815570723143,0.5750951,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-875,2004,2004-04-28,5,6
-0.16348338010551147,0.026726815570723143,0.5750951,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-875,2004,2004-05-05,6,7
-0.17963397077335616,0.03226836345580297,0.5750951,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-875,2004,2004-05-12,7,8
-0.17963397077335616,0.03226836345580297,0.5750951,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-875,2004,2004-05-19,8,9
-0.20552214547367223,0.04223935228010129,0.5750951,3,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-875,2004,2004-05-23,9,10
-0.09327724135098704,0.008700643754050287,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-969,2009,2009-03-12,1,2
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-969,2009,2009-03-19,2,3
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-969,2009,2009-03-26,3,4
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-969,2009,2009-04-02,4,5
-0.06200156174611388,0.0038441936589571723,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-969,2009,2009-04-09,5,6
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-969,2009,2009-04-16,6,7
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-969,2009,2009-04-23,7,8
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-969,2009,2009-04-30,8,9
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-969,2009,2009-05-04,9,10
0.1472590731410636,0.02168523462236512,0.7110482,6,0.724907654698858,0.5254911078409987,23.7305493525,563.1389725714381,0,0,08-216,2008,2008-03-03,1,2
0.1472590731410636,0.02168523462236512,0.7110482,6,1.6485052466546048,2.7175695482477598,23.7305493525,563.1389725714381,0,0,08-216,2008,2008-03-10,2,3
0.1472590731410636,0.02168523462236512,0.7110482,6,1.95856323618153,3.8359699501218674,23.7305493525,563.1389725714381,0,0,08-216,2008,2008-03-17,3,4
0.1472590731410636,0.02168523462236512,0.7110482,6,1.95856323618153,3.8359699501218674,23.7305493525,563.1389725714381,0,0,08-216,2008,2008-03-24,4,5
0.1472590731410636,0.02168523462236512,0.7110482,6,1.95856323618153,3.8359699501218674,24.452541232,597.9267727026602,0,0,08-216,2008,2008-03-31,5,6
0.1472590731410636,0.02168523462236512,0.7110482,6,1.95856323618153,3.8359699501218674,24.506658876,600.5763292646295,0,0,08-216,2008,2008-04-07,6,7
0.17459755169230734,0.030484305056947932,0.7110482,6,1.95856323618153,3.8359699501218674,25.10753495,630.3883112654715,0,0,08-216,2008,2008-04-14,7,8
0.3081720661740125,0.09497002236995994,0.7110482,6,1.95856323618153,3.8359699501218674,26.448605418333333,699.5287285746913,0,0,08-216,2008,2008-04-21,8,9
0.3081720661740125,0.09497002236995994,0.7110482,6,1.95856323618153,3.8359699501218674,26.86063551,721.4937400010731,0,0,08-216,2008,2008-04-25,9,10
-0.048928559533372266,0.002394003938010754,0.7167301,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-919,2004,2004-04-08,1,2
-0.16348338010551147,0.026726815570723143,0.7167301,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-919,2004,2004-04-15,2,3
-0.16348338010551147,0.026726815570723143,0.7167301,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-919,2004,2004-04-22,3,4
-0.16348338010551147,0.026726815570723143,0.7167301,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-919,2004,2004-04-29,4,5
-0.17963397077335616,0.03226836345580297,0.7167301,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-919,2004,2004-05-06,5,6
-0.17963397077335616,0.03226836345580297,0.7167301,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-919,2004,2004-05-13,6,7
-0.20552214547367223,0.04223935228010129,0.7167301,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-919,2004,2004-05-20,7,8
-0.20552214547367223,0.04223935228010129,0.7167301,4,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-919,2004,2004-05-27,8,9
-0.20552214547367223,0.04223935228010129,0.7167301,4,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-919,2004,2004-05-31,9,10
-0.048928559533372266,0.002394003938010754,0.3526616,3,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-390,2004,2004-03-23,1,2
-0.048928559533372266,0.002394003938010754,0.3526616,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-390,2004,2004-03-30,2,3
-0.048928559533372266,0.002394003938010754,0.3526616,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-390,2004,2004-04-06,3,4
-0.048928559533372266,0.002394003938010754,0.3526616,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-390,2004,2004-04-13,4,5
-0.16348338010551147,0.026726815570723143,0.3526616,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-390,2004,2004-04-20,5,6
-0.16348338010551147,0.026726815570723143,0.3526616,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-390,2004,2004-04-27,6,7
-0.16348338010551147,0.026726815570723143,0.3526616,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-390,2004,2004-05-04,7,8
-0.17963397077335616,0.03226836345580297,0.3526616,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-390,2004,2004-05-11,8,9
-0.17963397077335616,0.03226836345580297,0.3526616,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-390,2004,2004-05-15,9,10
-0.14227145835396637,0.02024116786216439,0.3746518,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-655,2013,2013-03-26,1,2
-0.14227145835396637,0.02024116786216439,0.3746518,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-655,2013,2013-04-02,2,3
-0.14227145835396637,0.02024116786216439,0.3746518,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,1,13-655,2013,2013-04-09,3,4
-0.14227145835396637,0.02024116786216439,0.3746518,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,1,13-655,2013,2013-04-11,4,5
-0.2058350803323043,0.04236808029540617,0.2650324,9,0.44651000918367345,0.19937118830120415,27.60962832,762.291575968546,0,1,05-546,2005,2005-06-01,1,2
-0.2228898797797763,0.049679898508243135,0.2650324,9,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,1,0,05-546,2005,2005-06-08,2,3
-0.2228898797797763,0.049679898508243135,0.2650324,9,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,1,0,05-546,2005,2005-06-15,3,4
-0.2290242575755309,0.052452110558023124,0.2650324,9,0.304920430909091,0.09297646918578573,27.89664095,778.2225762932168,1,0,05-546,2005,2005-06-22,4,5
-0.2290242575755309,0.052452110558023124,0.2650324,9,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,1,0,05-546,2005,2005-06-29,5,6
-0.2290242575755309,0.052452110558023124,0.2650324,9,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,1,0,05-546,2005,2005-07-06,6,7
-0.2290242575755309,0.052452110558023124,0.2650324,9,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,1,0,05-546,2005,2005-07-13,7,8
-0.2642596561426168,0.06983316586461408,0.2650324,9,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,1,0,05-546,2005,2005-07-20,8,9
-0.2642596561426168,0.06983316586461408,0.2650324,9,0.18987494414893602,0.036052494415561576,29.384711199999998,863.4612523074053,1,1,05-546,2005,2005-07-24,9,10
-0.048928559533372266,0.002394003938010754,0.296578,3,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-528,2004,2004-03-21,1,2
-0.048928559533372266,0.002394003938010754,0.296578,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-528,2004,2004-03-28,2,3
-0.048928559533372266,0.002394003938010754,0.296578,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-528,2004,2004-04-04,3,4
-0.048928559533372266,0.002394003938010754,0.296578,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-528,2004,2004-04-11,4,5
-0.16348338010551147,0.026726815570723143,0.296578,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-528,2004,2004-04-18,5,6
-0.16348338010551147,0.026726815570723143,0.296578,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-528,2004,2004-04-25,6,7
-0.16348338010551147,0.026726815570723143,0.296578,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-528,2004,2004-05-02,7,8
-0.17963397077335616,0.03226836345580297,0.296578,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-528,2004,2004-05-09,8,9
-0.17963397077335616,0.03226836345580297,0.296578,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-528,2004,2004-05-13,9,10
-0.0744536443553126,0.005543345157787372,0.2863835,6,0.8947518480943555,0.8005808696682646,25.076574855,628.8346064584183,0,1,12-121,2012,2012-03-08,1,2
-0.0744536443553126,0.005543345157787372,0.2863835,6,1.0676350376923078,1.1398445737082556,25.076574855,628.8346064584183,1,0,12-121,2012,2012-03-15,2,3
-0.0744536443553126,0.005543345157787372,0.2863835,6,1.0676350376923078,1.1398445737082556,25.076574855,628.8346064584183,1,1,12-121,2012,2012-03-16,3,4
-0.048928559533372266,0.002394003938010754,0.2675855,6,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-531,2004,2004-03-23,1,2
-0.048928559533372266,0.002394003938010754,0.2675855,6,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-531,2004,2004-03-30,2,3
-0.048928559533372266,0.002394003938010754,0.2675855,6,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-531,2004,2004-04-06,3,4
-0.048928559533372266,0.002394003938010754,0.2675855,6,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-531,2004,2004-04-13,4,5
-0.16348338010551147,0.026726815570723143,0.2675855,6,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-531,2004,2004-04-20,5,6
-0.16348338010551147,0.026726815570723143,0.2675855,6,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-531,2004,2004-04-27,6,7
-0.16348338010551147,0.026726815570723143,0.2675855,6,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-531,2004,2004-05-04,7,8
-0.17963397077335616,0.03226836345580297,0.2675855,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-531,2004,2004-05-11,8,9
-0.17963397077335616,0.03226836345580297,0.2675855,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-531,2004,2004-05-15,9,10
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-790,2004,2004-03-27,1,2
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-790,2004,2004-04-03,2,3
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-790,2004,2004-04-10,3,4
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-790,2004,2004-04-17,4,5
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-790,2004,2004-04-24,5,6
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-790,2004,2004-05-01,6,7
