Wind,Wind_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
3.4625468163333335,11.989230455300104,1995,95-097,1995-05-21,2,3,0,1,6,0.173776656
2.5860634164,6.68772399364244,1995,95-097,1995-05-28,3,4,1,0,6,0.173776656
2.5860634164,6.68772399364244,1995,95-097,1995-06-04,4,5,1,0,6,0.173776656
2.717464115,7.384611216312733,1995,95-097,1995-06-11,5,6,1,0,6,0.173776656
2.717464115,7.384611216312733,1995,95-097,1995-06-18,6,7,1,0,6,0.173776656
2.717464115,7.384611216312733,1995,95-097,1995-06-25,7,8,1,0,6,0.173776656
2.8136942368571427,7.916875258523099,1995,95-097,1995-07-02,8,9,1,0,6,0.173776656
2.8136942368571427,7.916875258523099,1995,95-097,1995-07-06,9,10,1,1,6,0.173776656
3.9188291762,15.357222112236371,1991,91-362,1991-04-29,1,2,0,0,0,0.436329573
3.9188291762,15.357222112236371,1991,91-362,1991-05-06,2,3,0,0,0,0.436329573
3.9188291762,15.357222112236371,1991,91-362,1991-05-13,3,4,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-05-20,4,5,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-05-27,5,6,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-06-03,6,7,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-06-10,7,8,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-06-17,8,9,0,0,0,0.436329573
2.9543828616,8.728378092915806,1991,91-362,1991-06-21,9,10,0,0,0,0.436329573
4.22437531875,17.845346833664163,1994,94-463,1994-04-21,1,2,0,0,4,0.443084449
3.3130755063333335,10.976469310665873,1994,94-463,1994-04-28,2,3,0,0,4,0.443084449
2.4,5.76,1994,94-463,1994-05-05,3,4,0,0,4,0.443084449
2.81326644375,7.914468083529771,1994,94-463,1994-05-12,4,5,0,0,4,0.443084449
2.81326644375,7.914468083529771,1994,94-463,1994-05-19,5,6,0,0,4,0.443084449
2.81326644375,7.914468083529771,1994,94-463,1994-05-26,6,7,0,0,4,0.443084449
2.91018244975,8.469161890832913,1994,94-463,1994-06-02,7,8,0,0,4,0.443084449
2.91018244975,8.469161890832913,1994,94-463,1994-06-09,8,9,0,0,4,0.443084449
2.91018244975,8.469161890832913,1994,94-463,1994-06-13,9,10,0,0,4,0.443084449
5.6181264368,31.563344659871063,1998,98-323,1998-03-23,1,2,0,0,6,0.443986267
3.9326831998,15.465997149989168,1998,98-323,1998-03-30,2,3,0,1,6,0.443986267
3.9326831998,15.465997149989168,1998,98-323,1998-04-06,3,4,1,0,6,0.443986267
3.9326831998,15.465997149989168,1998,98-323,1998-04-13,4,5,1,0,6,0.443986267
3.9326831998,15.465997149989168,1998,98-323,1998-04-20,5,6,1,0,6,0.443986267
3.9326831998,15.465997149989168,1998,98-323,1998-04-27,6,7,1,0,6,0.443986267
3.8011888441666666,14.449036629017119,1998,98-323,1998-05-04,7,8,1,0,6,0.443986267
3.8011888441666666,14.449036629017119,1998,98-323,1998-05-11,8,9,1,0,6,0.443986267
3.8011888441666666,14.449036629017119,1998,98-323,1998-05-15,9,10,1,1,6,0.443986267
3.6670807454,13.44748119328342,1997,97-728,1997-03-15,1,2,0,0,4,0.659883738
3.6670807454,13.44748119328342,1997,97-728,1997-03-22,2,3,0,0,4,0.659883738
3.6670807454,13.44748119328342,1997,97-728,1997-03-29,3,4,0,0,4,0.659883738
3.702812405,13.710819706621884,1997,97-728,1997-04-05,4,5,0,0,4,0.659883738
3.702812405,13.710819706621884,1997,97-728,1997-04-12,5,6,0,0,4,0.659883738
3.702812405,13.710819706621884,1997,97-728,1997-04-19,6,7,0,0,4,0.659883738
3.702812405,13.710819706621884,1997,97-728,1997-04-26,7,8,0,0,4,0.659883738
3.837164751,14.723833326316893,1997,97-728,1997-05-03,8,9,0,0,4,0.659883738
3.837164751,14.723833326316893,1997,97-728,1997-05-07,9,10,0,0,4,0.659883738
2.81326644375,7.914468083529771,1994,94-745,1994-05-07,1,2,0,0,9,0.539167702
2.81326644375,7.914468083529771,1994,94-745,1994-05-14,2,3,0,0,9,0.539167702
2.81326644375,7.914468083529771,1994,94-745,1994-05-21,3,4,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-05-28,4,5,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-06-04,5,6,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-06-11,6,7,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-06-18,7,8,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-06-25,8,9,0,0,9,0.539167702
2.91018244975,8.469161890832913,1994,94-745,1994-06-29,9,10,0,0,9,0.539167702
3.8146553818333335,14.551595682150015,1996,96-328,1996-04-08,1,2,0,0,3,0.595041335
3.8146553818333335,14.551595682150015,1996,96-328,1996-04-15,2,3,0,0,3,0.595041335
3.4924682482,12.197334464685175,1996,96-328,1996-04-22,3,4,0,0,3,0.595041335
3.4084836676,11.617760912295948,1996,96-328,1996-04-29,4,5,0,0,3,0.595041335
3.4084836676,11.617760912295948,1996,96-328,1996-05-06,5,6,0,0,3,0.595041335
3.4084836676,11.617760912295948,1996,96-328,1996-05-13,6,7,0,0,3,0.595041335
3.4084836676,11.617760912295948,1996,96-328,1996-05-20,7,8,0,0,3,0.595041335
2.5084883177500004,6.2925136402882265,1996,96-328,1996-05-27,8,9,0,0,3,0.595041335
2.5084883177500004,6.2925136402882265,1996,96-328,1996-05-31,9,10,0,0,3,0.595041335
2.81326644375,7.914468083529771,1994,94-1151,1994-05-19,1,2,0,0,6,0.755813956
2.81326644375,7.914468083529771,1994,94-1151,1994-05-26,2,3,0,0,6,0.755813956
2.91018244975,8.469161890832913,1994,94-1151,1994-06-02,3,4,0,0,6,0.755813956
2.91018244975,8.469161890832913,1994,94-1151,1994-06-09,4,5,0,0,6,0.755813956
2.91018244975,8.469161890832913,1994,94-1151,1994-06-16,5,6,0,0,6,0.755813956
2.91018244975,8.469161890832913,1994,94-1151,1994-06-23,6,7,0,0,6,0.755813956
2.91018244975,8.469161890832913,1994,94-1151,1994-06-30,7,8,0,0,6,0.755813956
3.23076923075,10.437869822360947,1994,94-1151,1994-07-07,8,9,0,0,6,0.755813956
3.23076923075,10.437869822360947,1994,94-1151,1994-07-11,9,10,0,0,6,0.755813956
2.4,5.76,1994,94-227,1994-04-30,1,2,0,0,3,0.522643805
2.81326644375,7.914468083529771,1994,94-227,1994-05-07,2,3,0,0,3,0.522643805
2.81326644375,7.914468083529771,1994,94-227,1994-05-14,3,4,0,0,3,0.522643805
2.81326644375,7.914468083529771,1994,94-227,1994-05-21,4,5,0,0,3,0.522643805
2.91018244975,8.469161890832913,1994,94-227,1994-05-28,5,6,0,0,3,0.522643805
2.91018244975,8.469161890832913,1994,94-227,1994-06-04,6,7,0,0,3,0.522643805
2.91018244975,8.469161890832913,1994,94-227,1994-06-11,7,8,0,0,3,0.522643805
2.91018244975,8.469161890832913,1994,94-227,1994-06-18,8,9,0,0,3,0.522643805
2.91018244975,8.469161890832913,1994,94-227,1994-06-22,9,10,0,0,3,0.522643805
6.2514204545,39.08025769894098,2000,00-122,2000-03-19,1,2,0,0,6,0.6948905
6.2514204545,39.08025769894098,2000,00-122,2000-03-26,2,3,0,0,6,0.6948905
6.2514204545,39.08025769894098,2000,00-122,2000-04-02,3,4,0,0,6,0.6948905
6.2514204545,39.08025769894098,2000,00-122,2000-04-09,4,5,0,0,6,0.6948905
6.2514204545,39.08025769894098,2000,00-122,2000-04-16,5,6,0,0,6,0.6948905
3.7271041872,13.891305622243774,2000,00-122,2000-04-23,6,7,0,0,6,0.6948905
3.428571429,11.7551020437551,2000,00-122,2000-04-30,7,8,0,0,6,0.6948905
3.428571429,11.7551020437551,2000,00-122,2000-05-07,8,9,0,0,6,0.6948905
3.428571429,11.7551020437551,2000,00-122,2000-05-11,9,10,0,0,6,0.6948905
5.04365836,25.43848965239789,2005,05-318,2005-05-26,1,2,0,0,3,0.2576318
5.04365836,25.43848965239789,2005,05-318,2005-06-02,2,3,0,0,3,0.2576318
5.3055555555,28.148919752496912,2005,05-318,2005-06-09,3,4,0,0,3,0.2576318
5.3055555555,28.148919752496912,2005,05-318,2005-06-16,4,5,0,0,3,0.2576318
5.3055555555,28.148919752496912,2005,05-318,2005-06-23,5,6,0,0,3,0.2576318
6.323114052,39.98177131459986,2005,05-318,2005-06-30,6,7,0,0,3,0.2576318
6.323114052,39.98177131459986,2005,05-318,2005-07-07,7,8,0,0,3,0.2576318
6.323114052,39.98177131459986,2005,05-318,2005-07-14,8,9,0,1,3,0.2576318
6.323114052,39.98177131459986,2005,05-318,2005-07-18,9,10,1,1,3,0.2576318
3.6670807454,13.44748119328342,1997,97-708,1997-03-07,1,2,0,0,8,0.466569781
3.6670807454,13.44748119328342,1997,97-708,1997-03-14,2,3,0,0,8,0.466569781
3.6670807454,13.44748119328342,1997,97-708,1997-03-21,3,4,0,0,8,0.466569781
3.6670807454,13.44748119328342,1997,97-708,1997-03-28,4,5,0,0,8,0.466569781
3.702812405,13.710819706621884,1997,97-708,1997-04-04,5,6,0,0,8,0.466569781
3.702812405,13.710819706621884,1997,97-708,1997-04-11,6,7,0,0,8,0.466569781
3.702812405,13.710819706621884,1997,97-708,1997-04-18,7,8,0,0,8,0.466569781
3.702812405,13.710819706621884,1997,97-708,1997-04-25,8,9,0,0,8,0.466569781
3.702812405,13.710819706621884,1997,97-708,1997-04-29,9,10,0,0,8,0.466569781
3.638205257,13.236537492062437,1993,93-226,1993-04-12,1,2,0,1,3,0.317593783
3.638205257,13.236537492062437,1993,93-226,1993-04-19,2,3,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-04-26,3,4,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-05-03,4,5,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-05-10,5,6,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-05-17,6,7,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-05-24,7,8,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-05-31,8,9,1,0,3,0.317593783
3.9331073446000002,15.469333384146465,1993,93-226,1993-06-04,9,10,1,1,3,0.317593783
3.9675253708000002,15.741257567941679,1997,97-116.1,1997-06-13,1,2,0,1,9,0.936531007
3.9675253708000002,15.741257567941679,1997,97-116.1,1997-06-20,2,3,1,0,9,0.936531007
3.9675253708000002,15.741257567941679,1997,97-116.1,1997-06-27,3,4,1,1,9,0.936531007
3.3130755063333335,10.976469310665873,1994,94-418,1994-04-27,1,2,0,0,3,0.492044061
2.4,5.76,1994,94-418,1994-05-04,2,3,0,0,3,0.492044061
2.81326644375,7.914468083529771,1994,94-418,1994-05-11,3,4,0,1,3,0.492044061
2.81326644375,7.914468083529771,1994,94-418,1994-05-18,4,5,1,0,3,0.492044061
2.81326644375,7.914468083529771,1994,94-418,1994-05-25,5,6,1,0,3,0.492044061
2.91018244975,8.469161890832913,1994,94-418,1994-06-01,6,7,1,0,3,0.492044061
2.91018244975,8.469161890832913,1994,94-418,1994-06-08,7,8,1,0,3,0.492044061
2.91018244975,8.469161890832913,1994,94-418,1994-06-15,8,9,1,0,3,0.492044061
2.91018244975,8.469161890832913,1994,94-418,1994-06-19,9,10,1,1,3,0.492044061
5,25,2007,07-405,2007-03-20,1,2,0,0,3,0.453373
5,25,2007,07-405,2007-03-27,2,3,0,0,3,0.453373
5,25,2007,07-405,2007-04-03,3,4,0,0,3,0.453373
5,25,2007,07-405,2007-04-10,4,5,0,0,3,0.453373
5,25,2007,07-405,2007-04-17,5,6,0,0,3,0.453373
3.5963675414000003,12.933859492835483,2007,07-405,2007-04-24,6,7,0,0,3,0.453373
3.5963675414000003,12.933859492835483,2007,07-405,2007-05-01,7,8,0,0,3,0.453373
3.5963675414000003,12.933859492835483,2007,07-405,2007-05-08,8,9,0,0,3,0.453373
3.5963675414000003,12.933859492835483,2007,07-405,2007-05-12,9,10,0,0,3,0.453373
4.22437531875,17.845346833664163,1994,94-415,1994-04-06,1,2,0,0,3,0.368421048
4.22437531875,17.845346833664163,1994,94-415,1994-04-13,2,3,0,0,3,0.368421048
4.22437531875,17.845346833664163,1994,94-415,1994-04-20,3,4,0,0,3,0.368421048
3.3130755063333335,10.976469310665873,1994,94-415,1994-04-27,4,5,0,0,3,0.368421048
2.4,5.76,1994,94-415,1994-05-04,5,6,0,0,3,0.368421048
2.81326644375,7.914468083529771,1994,94-415,1994-05-11,6,7,0,0,3,0.368421048
2.81326644375,7.914468083529771,1994,94-415,1994-05-18,7,8,0,0,3,0.368421048
2.81326644375,7.914468083529771,1994,94-415,1994-05-25,8,9,0,0,3,0.368421048
2.91018244975,8.469161890832913,1994,94-415,1994-05-29,9,10,0,0,3,0.368421048
3.4625468163333335,11.989230455300104,1995,95-447,1995-05-23,1,2,0,0,3,0.344416559
2.5860634164,6.68772399364244,1995,95-447,1995-05-30,2,3,0,0,3,0.344416559
2.5860634164,6.68772399364244,1995,95-447,1995-06-06,3,4,0,0,3,0.344416559
2.717464115,7.384611216312733,1995,95-447,1995-06-13,4,5,0,0,3,0.344416559
2.717464115,7.384611216312733,1995,95-447,1995-06-20,5,6,0,1,3,0.344416559
2.717464115,7.384611216312733,1995,95-447,1995-06-23,6,7,1,1,3,0.344416559
3.8146553818333335,14.551595682150015,1996,96-157,1996-03-20,1,2,0,0,5,0.471664697
3.8146553818333335,14.551595682150015,1996,96-157,1996-03-27,2,3,0,0,5,0.471664697
3.8146553818333335,14.551595682150015,1996,96-157,1996-04-03,3,4,0,0,5,0.471664697
3.8146553818333335,14.551595682150015,1996,96-157,1996-04-10,4,5,0,0,5,0.471664697
3.8146553818333335,14.551595682150015,1996,96-157,1996-04-17,5,6,0,0,5,0.471664697
3.4924682482,12.197334464685175,1996,96-157,1996-04-24,6,7,0,0,5,0.471664697
3.4084836676,11.617760912295948,1996,96-157,1996-05-01,7,8,0,0,5,0.471664697
3.4084836676,11.617760912295948,1996,96-157,1996-05-08,8,9,0,0,5,0.471664697
3.4084836676,11.617760912295948,1996,96-157,1996-05-12,9,10,0,0,5,0.471664697
4.22437531875,17.845346833664163,1994,94-336,1994-03-22,1,2,0,0,3,0.211750299
4.22437531875,17.845346833664163,1994,94-336,1994-03-29,2,3,0,0,3,0.211750299
4.22437531875,17.845346833664163,1994,94-336,1994-04-05,3,4,0,0,3,0.211750299
4.22437531875,17.845346833664163,1994,94-336,1994-04-12,4,5,0,0,3,0.211750299
4.22437531875,17.845346833664163,1994,94-336,1994-04-19,5,6,0,0,3,0.211750299
3.3130755063333335,10.976469310665873,1994,94-336,1994-04-26,6,7,0,0,3,0.211750299
2.4,5.76,1994,94-336,1994-05-03,7,8,0,0,3,0.211750299
2.81326644375,7.914468083529771,1994,94-336,1994-05-10,8,9,0,0,3,0.211750299
2.81326644375,7.914468083529771,1994,94-336,1994-05-14,9,10,0,0,3,0.211750299
2.91018244975,8.469161890832913,1994,94-1503,1994-06-11,1,2,0,0,3,0.89351284500000006
2.91018244975,8.469161890832913,1994,94-1503,1994-06-16,2,3,0,1,3,0.89351284500000006
3.4625468163333335,11.989230455300104,1995,95-400,1995-05-21,1,2,0,0,3,0.261606008
2.5860634164,6.68772399364244,1995,95-400,1995-05-28,2,3,0,0,3,0.261606008
2.5860634164,6.68772399364244,1995,95-400,1995-06-04,3,4,0,0,3,0.261606008
2.717464115,7.384611216312733,1995,95-400,1995-06-11,4,5,0,0,3,0.261606008
2.717464115,7.384611216312733,1995,95-400,1995-06-18,5,6,0,0,3,0.261606008
2.717464115,7.384611216312733,1995,95-400,1995-06-25,6,7,0,0,3,0.261606008
2.8136942368571427,7.916875258523099,1995,95-400,1995-07-02,7,8,0,0,3,0.261606008
3.4252873564,11.7325934739137,1995,95-400,1995-07-09,8,9,0,0,3,0.261606008
3.4252873564,11.7325934739137,1995,95-400,1995-07-13,9,10,0,0,3,0.261606008
4.416669608,19.506970426230875,2002,02-924,2002-05-20,1,2,0,1,6,0.7924737
4.416669608,19.506970426230875,2002,02-924,2002-05-27,2,3,1,0,6,0.7924737
4.416669608,19.506970426230875,2002,02-924,2002-06-03,3,4,1,0,6,0.7924737
4,16,2002,02-924,2002-06-10,4,5,1,0,6,0.7924737
4,16,2002,02-924,2002-06-17,5,6,1,0,6,0.7924737
4,16,2002,02-924,2002-06-24,6,7,1,0,6,0.7924737
4,16,2002,02-924,2002-07-01,7,8,1,0,6,0.7924737
2.8823354038,8.307857379998909,2002,02-924,2002-07-08,8,9,1,0,6,0.7924737
4.3572171866666665,18.98534161178338,2002,02-924,2002-07-12,9,10,1,1,6,0.7924737
4.22437531875,17.845346833664163,1994,94-890,1994-04-16,1,2,0,0,3,0.422276616
3.3130755063333335,10.976469310665873,1994,94-890,1994-04-23,2,3,0,0,3,0.422276616
2.4,5.76,1994,94-890,1994-04-30,3,4,0,0,3,0.422276616
2.81326644375,7.914468083529771,1994,94-890,1994-05-07,4,5,0,0,3,0.422276616
2.81326644375,7.914468083529771,1994,94-890,1994-05-14,5,6,0,0,3,0.422276616
2.81326644375,7.914468083529771,1994,94-890,1994-05-21,6,7,0,0,3,0.422276616
2.91018244975,8.469161890832913,1994,94-890,1994-05-28,7,8,0,0,3,0.422276616
2.91018244975,8.469161890832913,1994,94-890,1994-06-04,8,9,0,0,3,0.422276616
2.91018244975,8.469161890832913,1994,94-890,1994-06-08,9,10,0,0,3,0.422276616
3.638205257,13.236537492062437,1993,93-191,1993-04-15,1,2,0,0,3,0.358344108
3.638205257,13.236537492062437,1993,93-191,1993-04-22,2,3,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-04-29,3,4,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-05-06,4,5,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-05-13,5,6,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-05-20,6,7,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-05-27,7,8,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-06-03,8,9,0,0,3,0.358344108
3.9331073446000002,15.469333384146465,1993,93-191,1993-06-07,9,10,0,0,3,0.358344108
4.8390532544,23.416436398919227,1999,99-385,1999-03-06,1,2,0,0,5,0.585034
4.8390532544,23.416436398919227,1999,99-385,1999-03-13,2,3,0,0,5,0.585034
4.8390532544,23.416436398919227,1999,99-385,1999-03-20,3,4,0,1,5,0.585034
4.8390532544,23.416436398919227,1999,99-385,1999-03-21,4,5,1,1,5,0.585034
3.8146553818333335,14.551595682150015,1996,96-240,1996-03-24,1,2,0,0,3,0.528335273
3.8146553818333335,14.551595682150015,1996,96-240,1996-03-31,2,3,0,0,3,0.528335273
3.8146553818333335,14.551595682150015,1996,96-240,1996-04-07,3,4,0,0,3,0.528335273
3.8146553818333335,14.551595682150015,1996,96-240,1996-04-14,4,5,0,0,3,0.528335273
3.8146553818333335,14.551595682150015,1996,96-240,1996-04-21,5,6,0,0,3,0.528335273
3.4924682482,12.197334464685175,1996,96-240,1996-04-28,6,7,0,0,3,0.528335273
3.4084836676,11.617760912295948,1996,96-240,1996-05-05,7,8,0,0,3,0.528335273
3.4084836676,11.617760912295948,1996,96-240,1996-05-12,8,9,0,0,3,0.528335273
3.4084836676,11.617760912295948,1996,96-240,1996-05-16,9,10,0,0,3,0.528335273
4.22437531875,17.845346833664163,1994,94-335,1994-03-25,1,2,0,0,1,0.282741725
4.22437531875,17.845346833664163,1994,94-335,1994-04-01,2,3,0,0,1,0.282741725
4.22437531875,17.845346833664163,1994,94-335,1994-04-08,3,4,0,1,1,0.282741725
4.22437531875,17.845346833664163,1994,94-335,1994-04-15,4,5,1,0,1,0.282741725
4.22437531875,17.845346833664163,1994,94-335,1994-04-22,5,6,1,0,1,0.282741725
3.3130755063333335,10.976469310665873,1994,94-335,1994-04-29,6,7,1,0,1,0.282741725
2.4,5.76,1994,94-335,1994-05-06,7,8,1,0,1,0.282741725
2.81326644375,7.914468083529771,1994,94-335,1994-05-13,8,9,1,0,1,0.282741725
2.81326644375,7.914468083529771,1994,94-335,1994-05-17,9,10,1,1,1,0.282741725
4.0131278682,16.105195286523475,1995,95-404,1995-04-15,1,2,0,0,3,0.047051445
4.0131278682,16.105195286523475,1995,95-404,1995-04-22,2,3,0,0,3,0.047051445
4.0131278682,16.105195286523475,1995,95-404,1995-04-29,3,4,0,0,3,0.047051445
4.0131278682,16.105195286523475,1995,95-404,1995-05-06,4,5,0,0,3,0.047051445
4.0131278682,16.105195286523475,1995,95-404,1995-05-13,5,6,0,0,3,0.047051445
3.4625468163333335,11.989230455300104,1995,95-404,1995-05-20,6,7,0,0,3,0.047051445
3.4625468163333335,11.989230455300104,1995,95-404,1995-05-27,7,8,0,0,3,0.047051445
2.5860634164,6.68772399364244,1995,95-404,1995-06-03,8,9,0,0,3,0.047051445
2.5860634164,6.68772399364244,1995,95-404,1995-06-07,9,10,0,0,3,0.047051445
4.674603174666666,21.851914840603676,2001,01-383,2001-02-26,1,2,0,0,3,0.2753226
4.674603174666666,21.851914840603676,2001,01-383,2001-03-05,2,3,0,0,3,0.2753226
4.6516787772,21.638115446252886,2001,01-383,2001-03-12,3,4,0,0,3,0.2753226
4.6516787772,21.638115446252886,2001,01-383,2001-03-19,4,5,0,0,3,0.2753226
4.6516787772,21.638115446252886,2001,01-383,2001-03-26,5,6,0,0,3,0.2753226
4.023809524,16.191043085433105,2001,01-383,2001-04-02,6,7,0,0,3,0.2753226
6.486167933,42.07037445507749,2001,01-383,2001-04-09,7,8,0,0,3,0.2753226
6.486167933,42.07037445507749,2001,01-383,2001-04-16,8,9,0,0,3,0.2753226
6.486167933,42.07037445507749,2001,01-383,2001-04-20,9,10,0,0,3,0.2753226
5.6181264368,31.563344659871063,1998,98-192,1998-03-13,1,2,0,1,3,0.333333343
5.6181264368,31.563344659871063,1998,98-192,1998-03-20,2,3,1,0,3,0.333333343
3.9326831998,15.465997149989168,1998,98-192,1998-03-27,3,4,1,0,3,0.333333343
3.9326831998,15.465997149989168,1998,98-192,1998-04-03,4,5,1,0,3,0.333333343
3.9326831998,15.465997149989168,1998,98-192,1998-04-10,5,6,1,0,3,0.333333343
3.9326831998,15.465997149989168,1998,98-192,1998-04-17,6,7,1,0,3,0.333333343
3.9326831998,15.465997149989168,1998,98-192,1998-04-22,7,8,1,1,3,0.333333343
3.9326831998,15.465997149989168,1998,98-141,1998-04-06,1,2,0,0,9,0.514776647
3.9326831998,15.465997149989168,1998,98-141,1998-04-13,2,3,0,0,9,0.514776647
3.9326831998,15.465997149989168,1998,98-141,1998-04-20,3,4,0,0,9,0.514776647
3.9326831998,15.465997149989168,1998,98-141,1998-04-27,4,5,0,0,9,0.514776647
3.8011888441666666,14.449036629017119,1998,98-141,1998-05-04,5,6,0,0,9,0.514776647
3.8011888441666666,14.449036629017119,1998,98-141,1998-05-11,6,7,0,0,9,0.514776647
3.8011888441666666,14.449036629017119,1998,98-141,1998-05-18,7,8,0,0,9,0.514776647
3.2349029083333334,10.464596826343458,1998,98-141,1998-05-25,8,9,0,0,9,0.514776647
3.2349029083333334,10.464596826343458,1998,98-141,1998-05-29,9,10,0,0,9,0.514776647
3.9331073446000002,15.469333384146465,1993,93-188,1993-04-25,1,2,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-05-02,2,3,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-05-09,3,4,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-05-16,4,5,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-05-23,5,6,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-05-30,6,7,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-06-06,7,8,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-06-13,8,9,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-188,1993-06-17,9,10,0,0,4,0.427554995
3.9331073446000002,15.469333384146465,1993,93-714,1993-05-24,1,2,0,0,6,0.750323415
3.9331073446000002,15.469333384146465,1993,93-714,1993-05-31,2,3,0,1,6,0.750323415
3.9331073446000002,15.469333384146465,1993,93-714,1993-06-06,3,4,1,1,6,0.750323415
